state,company,city,notice_date,layoff_date,employees_affected,closure_type,notes,NOTICE_DATE,JOB_SITE_NAME,COUNTY_NAME,WDA_NAME,TOTAL_LAYOFF_NUMBER,LayOff_Date,WFDD_RECEIVED_DATE,CITY_NAME
Texas,,,,,,,,02/18/2019,Encana Service Company,Montgomery,Gulf Coast WDA,274.0,05/31/2019,02/22/2019,The Woodlands
Texas,,,,,,,,02/13/2019,Rosenberger N.A.,Collin,North Central Texas WDA,74.0,04/15/2019,02/13/2019,Plano
Texas,,,,,,,,02/13/2019,Spectrum Pharmaceuticals,Tarrant,Tarrant County WDA,1.0,03/15/2019,02/22/2019,Colleyville
Texas,,,,,,,,02/11/2019,VF Jeanswear - El Paso5,El Paso,Borderplexjobs WDA,25.0,04/13/2019,02/11/2019,El Paso
Texas,,,,,,,,02/11/2019,Post Acute Specialty Hospital of Corpus Christi,Nueces,Coastal Bend WDA,162.0,04/11/2019,02/11/2019,Corpus Ch
Texas,,,,,,,,02/08/2019,"Alta Mesa Services, LP",Harris,Gulf Coast WDA,58.0,02/05/2019,02/08/2019,Houston
Texas,,,,,,,,02/06/2019,"KCI USA, Inc.",Bexar,Alamo WDA,210.0,07/05/2019,02/22/2019,San Antonio
Texas,,,,,,,,02/04/2019,"Penske Logistics, LLC - Midland",Midland,Permian Basin WDA,65.0,02/04/2019,02/08/2019,Midland
Texas,,,,,,,,02/01/2019,Yodle.com- Yodle Web.com,Travis,Capital Area WDA,155.0,02/01/2019,02/08/2019,Austin
Texas,,,,,,,,01/31/2019,Children's Health System of Texas,Dallas,Dallas County WDA,93.0,04/01/2019,01/31/2019,Dallas
Texas,,,,,,,,01/31/2019,Blue Apron- Arlington,Tarrant,Tarrant County WDA,206.0,04/01/2019,01/31/2019,Arlington
Texas,,,,,,,,01/31/2019,Kimberly Clark-Holeman Distribution,Lamar,North East Texas WDA,126.0,03/31/2019,01/31/2019,Paris
Texas,,,,,,,,01/29/2019,Boeing Company,Harris,Gulf Coast WDA,6.0,03/22/2019,01/29/2019,Houston
Texas,,,,,,,,01/18/2019,Sears Fashion Distribution Center2,Dallas,Dallas County WDA,84.0,03/22/2019,01/18/2019,Garland
Texas,,,,,,,,01/18/2019,"Sodexo, Inc.-AA Admirals Club",Tarrant,Tarrant County WDA,98.0,03/31/2019,01/18/2019,DFW Airport
Texas,,,,,,,,01/15/2019,AllianceOne Receivables Management,Dallas,Dallas County WDA,236.0,03/30/2019,01/15/2019,Dallas
Texas,,,,,,,,01/11/2019,Kohl's-Dallas,Dallas,Dallas County WDA,330.0,03/11/2019,01/11/2019,Dallas
Texas,,,,,,,,01/10/2019,Chariot Transit Inc.,Travis,Capital Area WDA,79.0,03/15/2019,01/18/2019,Austin
Texas,,,,,,,,01/09/2019,R1 RCM Inc.,Travis,Capital Area WDA,65.0,04/12/2019,01/09/2019,Austin
Texas,,,,,,,,01/07/2019,Pier 1 Imports-Mansfield,Tarrant,Tarrant County WDA,65.0,03/08/2019,01/08/2019,Mansfield
Texas,,,,,,,,01/04/2019,Nestle USA,Tarrant,Tarrant County WDA,42.0,03/08/2019,01/04/2019,Fort Worth
Texas,,,,,,,,01/15/2019,AllianceOne Receivables Management,Dallas,Dallas County WDA,236.0,03/30/2019,01/15/2019,Dallas
Texas,,,,,,,,01/11/2019,Kohl's-Dallas,Dallas,Dallas County WDA,330.0,03/11/2019,01/11/2019,Dallas
Texas,,,,,,,,01/09/2019,R1 RCM Inc.,Travis,Capital Area WDA,65.0,04/12/2019,01/09/2019,Austin
Texas,,,,,,,,01/07/2019,Pier 1 Imports-Mansfield,Tarrant,Tarrant County WDA,65.0,03/08/2019,01/08/2019,Mansfield
Texas,,,,,,,,01/04/2019,Nestle USA,Tarrant,Tarrant County WDA,42.0,03/08/2019,01/04/2019,Fort Worth
Texas,,,,,,,,02/15/2022,"Cognosante, LLC",Hidalgo,Lower Rio Grande Valley WDA,84.0,04/18/2022,02/15/2022,McAllen
Texas,,,,,,,,01/24/2022,Dynamic Foods,Lubbock,South Plains WDA,80.0,01/11/2022,01/24/2022,Lubbock
Texas,,,,,,,,03/15/2022,"ABM Industries Groups, LLC - Houston 1",Harris,Gulf Coast WDA,31.0,03/31/2022,04/06/2022,Houston
Texas,,,,,,,,03/15/2022,"ABM Industries Groups, LLC - Houston 2",Harris,Gulf Coast WDA,26.0,03/31/2022,04/06/2022,Houston
Texas,,,,,,,,03/15/2022,"ABM Industries Groups, LLC - Fulbright Tower",Harris,Gulf Coast WDA,18.0,03/31/2022,04/06/2022,Houston
Texas,,,,,,,,03/15/2022,"ABM Industries Groups, LLC - Houston 4",Harris,Gulf Coast WDA,19.0,03/31/2022,04/06/2022,Houston
Texas,,,,,,,,03/28/2022,Devereux Advanced Behavioral Health,Victoria,Golden Crescent WDA,122.0,05/31/2022,04/01/2022,Victoria
Texas,,,,,,,,03/08/2022,"Master Brand Home Products, LLC",Hidalgo,Lower Rio Grande Valley WDA,109.0,05/06/2022,03/15/2022,Weslaco
Texas,,,,,,,,03/07/2022,Sev1Tech,Bell,Central Texas WDA,62.0,03/07/2022,03/22/2022,Fort Hood
Texas,,,,,,,,03/01/2022,Management & Training Corp. - MTC Medical LLC  (Giles W. Dalby Correctional Facility),Garza,South Plains WDA,206.0,05/01/2022,03/01/2022,Post
Texas,,,,,,,,04/27/2022,"Michaels Stores Procurement Company, Inc.",Tarrant,Tarrant County WDA,202.0,06/24/2022,05/03/2022,Fort Worth
Texas,,,,,,,,06/06/2022,"Schenker, Inc. - Kraft",Tarrant,Tarrant County WDA,45.0,06/26/2022,06/08/2022,Fort Worth
Texas,,,,,,,,06/06/2022,"Schenker, Inc. - Kraft, 1006 Railhead",Tarrant,Tarrant County WDA,85.0,06/26/2022,06/08/2022,Fort Worth
Texas,,,,,,,,05/12/2022,Dillard's - Wichita Falls,Wichita,North Texas WDA,81.0,07/14/2022,05/12/2022,Wichita Falls
Texas,,,,,,,,07/01/2022,General Information Services dba HireRight,Dallas,Dallas County WDA,36.0,09/01/2022,07/01/2022,Dallas
Texas,,,,,,,,06/30/2022,KeHe Distributors Inc.-Flower Mound,Denton,North Central Texas WDA,313.0,08/13/2022,06/30/2022,Flower Mound
Texas,,,,,,,,06/28/2022,ABM@Avis DFW,Dallas,Dallas County WDA,143.0,08/01/2022,06/29/2022,Irving
Texas,,,,,,,,06/24/2022,First Guaranty Mortgage Corp.,Collin,North Central Texas WDA,428.0,06/24/2022,06/27/2022,Plano
Texas,,,,,,,,06/23/2022,The Coleman Company-Newell Brand,Comal,Alamo WDA,47.0,08/21/2022,06/27/2022,New Braunfels
Texas,,,,,,,,06/17/2022,Zillow Group,Dallas,Dallas County WDA,32.0,01/03/2022,06/27/2022,Coppell
Texas,,,,,,,,09/09/2022,"S&B Fabrication Services,Ltd.",Chambers,Gulf Coast WDA,53.0,09/07/2022,09/09/2022,Baytown
Texas,,,,,,,,08/31/2022,Home Point Financial Corporation,Collin,North Central Texas WDA,526.0,11/01/2022,08/31/2022,Dallas
Texas,,,,,,,,08/29/2022,ASARCO Amarillo Refinery,Potter,Panhandle WDA,57.0,10/28/2022,08/29/2022,Amarillo
Texas,,,,,,,,08/25/2022,"Merit Medical Systems, Inc.",Harris,Gulf Coast WDA,117.0,10/25/2022,08/29/2022,Houston
Texas,,,,,,,,08/24/2022,Southern Star Express LLC - Fort Worth,Denton,North Central Texas WDA,39.0,08/24/2022,08/31/2022,Fort Worth
Texas,,,,,,,,08/24/2022,"Southern Star Express, LLC (DDF8)",Tarrant,Tarrant County WDA,55.0,09/29/2022,08/30/2022,Arlington
Texas,,,,,,,,08/23/2022,ABM Industries - 902,Harris,Gulf Coast WDA,13.0,09/03/2022,08/30/2022,Houston
Texas,,,,,,,,08/23/2022,ABM Industries - 909,Harris,Gulf Coast WDA,5.0,09/03/2022,08/30/2022,Houston
Texas,,,,,,,,08/23/2022,ABM Industries - 920,Harris,Gulf Coast WDA,9.0,09/03/2022,08/30/2022,Houston
Texas,,,,,,,,08/23/2022,ABM Industries - 915 Gessner,Harris,Gulf Coast WDA,13.0,09/03/2022,08/30/2022,Houston
Texas,,,,,,,,08/23/2022,ABM Industries - 1120,Harris,Gulf Coast WDA,9.0,09/23/2022,08/30/2022,Houston
Texas,,,,,,,,08/23/2022,ABM Industries - 1140,Harris,Gulf Coast WDA,8.0,09/03/2022,08/30/2022,Houston
Texas,,,,,,,,08/19/2022,Spirit Airlines,Dallas,Dallas County WDA,134.0,09/30/2022,08/19/2022,Dallas
Texas,,,,,,,,08/10/2022,Signify Health LLC - Austin,Travis,Capital Area WDA,9.0,10/01/2022,08/10/2022,Austin
Texas,,,,,,,,08/09/2022,Signify Health LLC - Dallas,Dallas,Dallas County WDA,29.0,10/01/2022,08/10/2022,Dallas
Texas,,,,,,,,07/28/2022,"GXO Logistics of Texas, LLC",Tarrant,Tarrant County WDA,116.0,09/30/2022,07/28/2022,Fort Worth
Texas,,,,,,,,07/27/2022,Plano Enterprise Mobility Facility,Collin,North Central Texas WDA,69.0,11/02/2022,07/27/2022,Plano
Texas,,,,,,,,07/26/2022,F 45 Training Inc.,Travis,Capital Area WDA,78.0,09/25/2022,07/28/2022,Austin
Texas,,,,,,,,07/25/2022,Seville Farms @ Mansfield,Tarrant,Tarrant County WDA,64.0,07/20/2022,07/25/2022,Mansfield
Texas,,,,,,,,07/25/2022,Seville Farms @ Tyler,Smith,East Texas WDA,72.0,07/20/2022,07/25/2022,Winona
Texas,,,,,,,,07/25/2022,Seville Farms @ Los Fresnos,Cameron,Cameron County WDA,92.0,07/20/2022,07/25/2022,Los Fresnos
Texas,,,,,,,,07/19/2022,ION Geophysical Corporation,Harris,Gulf Coast WDA,125.0,08/31/2022,07/26/2022,Houston
Texas,,,,,,,,07/19/2022,Pearl South Padre Island Hotel and Resort,Cameron,Cameron County WDA,115.0,09/18/2022,07/21/2022,South Padre Is.
Texas,,,,,,,,07/20/2022,"Captel Service Specialists, LLC",Tarrant,Tarrant County WDA,110.0,09/20/2022,07/20/2022,Arlington
Texas,,,,,,,,07/19/2022,Food City Supermarkets,El Paso,Borderplexjobs WDA,90.0,09/03/2022,07/19/2022,El Paso
Texas,,,,,,,,07/06/2022,"S&B Fabrication Services,Ltd.",Chambers,Gulf Coast WDA,83.0,09/08/2022,07/13/2022,Baytown
Texas,,,,,,,,07/05/2022,Multi Color Corporation,Dallas,Dallas County WDA,45.0,06/28/2022,07/05/2022,Dallas
Texas,,,,,,,,10/01/2022,Quarter North Energy LLC,Harris,Gulf Coast WDA,43.0,11/30/2022,10/03/2022,Houston
Texas,,,,,,,,09/22/2022,The James Skinner Company,Lamar,North East Texas WDA,179.0,09/22/2022,09/22/2022,Paris
Texas,,,,,,,,09/14/2022,Rubbermaid Commercial Products LLc,El Paso,Borderplexjobs WDA,64.0,11/14/2022,09/14/2022,El Paso
Texas,,,,,,,,09/13/2022,Sealed Air Corporation,Denton,North Central Texas WDA,49.0,11/18/2022,09/13/2022,Carrollton
Texas,,,,,,,,12/02/2022,American General Life Insurance Company,Potter,Panhandle WDA,461.0,02/01/2023,12/02/2022,Amarillo
Texas,,,,,,,,11/15/2022,Catalent Cell Therapy,Harris,Gulf Coast WDA,77.0,01/15/2023,11/22/2022,Webster
Texas,,,,,,,,11/18/2022,Home Point Financial Corporation,Collin,Dallas County WDA,49.0,11/18/2022,11/18/2022,Dallas
Texas,,,,,,,,11/16/2022,"Bedding Acquisition, LLC",Tarrant,Tarrant County WDA,95.0,01/16/2023,11/18/2022,Grand Prairie
Texas,,,,,,,,11/16/2022,"Meta Platforms, Inc. (West 3rd)",Travis,Capital Area WDA,154.0,01/13/2023,11/16/2022,Austin
Texas,,,,,,,,11/16/2022,"Meta Platforms, Inc, (Alterra Pkwy.)",Travis,Capital Area WDA,7.0,01/13/2023,11/16/2022,Austin
Texas,,,,,,,,11/16/2022,"Meta Platforms, Inc. (Mcallen Pass)",Travis,Capital Area WDA,11.0,01/13/2023,11/16/2022,Austin
Texas,,,,,,,,11/16/2022,"Meta Platforms, Inc.(W,6th)",Travis,Capital Area WDA,50.0,01/13/2023,11/16/2022,Austin
Texas,,,,,,,,10/11/2022,Hill Defense and Federal Solutions,Bexar,Alamo WDA,134.0,12/12/2022,11/08/2022,San Antonio
Texas,,,,,,,,09/19/2022,Sodexo - CHI Saint Luke's McNair,Harris,Gulf Coast WDA,15.0,12/15/2022,11/10/2022,Houston
Texas,,,,,,,,09/19/2022,Sodexo - CHI St Luke's Baylor Medical Center,Harris,Gulf Coast WDA,99.0,12/15/2022,11/10/2022,Houston
Texas,,,,,,,,11/11/2022,"COSMAX NBT USA, INC #1",Dallas,Dallas County WDA,36.0,10/28/2022,11/11/2022,Garland
Texas,,,,,,,,11/11/2022,Hallmark Financial Services,Dallas,Dallas County WDA,83.0,12/31/2022,11/11/2022,Dallas
Texas,,,,,,,,10/31/2022,iBio CDMO,Brazos,Brazos Valley WDA,50.0,01/02/2023,11/02/2022,Bryan
Texas,,,,,,,,10/27/2022,"Argo AI, LLC. (Austin Congress)",Travis,Capital Area WDA,10.0,11/01/2022,10/27/2022,Austin
Texas,,,,,,,,10/27/2022,"Argo AI, LLC. (Austin 7th Street)",Travis,Capital Area WDA,68.0,11/01/2022,10/27/2022,Austin
Texas,,,,,,,,10/14/2022,"Westex Security Services, Inc.",Harris,Gulf Coast WDA,7.0,12/21/2022,10/24/2022,Houston
Texas,,,,,,,,10/14/2022,DXP Enterprises,Harris,Gulf Coast WDA,4.0,12/21/2022,10/24/2022,Houston
Texas,,,,,,,,10/14/2022,HJH Houston 1,Harris,Gulf Coast WDA,1.0,12/21/2022,10/24/2022,Houston
Texas,,,,,,,,10/14/2022,Jacob Engineering,Harris,Gulf Coast WDA,3.0,12/21/2022,10/24/2022,Houston
Texas,,,,,,,,10/14/2022,"Sutton Court Homeowner's Association, Inc.",Harris,Gulf Coast WDA,2.0,12/21/2022,10/24/2022,Houston
Texas,,,,,,,,10/14/2022,Third Coast Terminals,Brazoria,Gulf Coast WDA,3.0,12/21/2022,10/24/2022,Pearland
Texas,,,,,,,,10/14/2022,Center Point Towers,Harris,Gulf Coast WDA,204.0,12/21/2022,10/24/2022,Houston
Texas,,,,,,,,10/14/2022,Center Point Platinum,Harris,Gulf Coast WDA,5.0,12/21/2022,10/24/2022,Houston
Texas,,,,,,,,10/14/2022,Center Point Harrisburg Service Center,Harris,Gulf Coast WDA,5.0,12/21/2022,10/24/2022,Houston
Texas,,,,,,,,10/14/2022,Center Point South Houston Center Complex,Harris,Gulf Coast WDA,6.0,12/21/2022,10/24/2022,Houston
Texas,,,,,,,,10/14/2022,Centerpoint Addicks Operation Center,Harris,Gulf Coast WDA,10.0,12/21/2022,10/25/2022,Houston
Texas,,,,,,,,10/14/2022,Center Point Energy Control Data Center,Harris,Gulf Coast WDA,10.0,12/21/2022,10/25/2022,Houston
Texas,,,,,,,,10/13/2022,"GXO Logistics of Texas, LLC (Lancaster)",Dallas,Dallas County WDA,206.0,12/10/2022,10/13/2022,Lancaster
Texas,,,,,,,,10/13/2022,"GXO Logistics of Texas, LLC (Dallas)",Dallas,Dallas County WDA,56.0,12/10/2022,10/13/2022,Dallas
Texas,,,,,,,,10/04/2022,Valley International Cold Storage LLC,Cameron,Cameron County WDA,64.0,09/15/2022,10/04/2022,Harlingen
Texas,,,,,,,,10/07/2022,"Rev.com, Inc",Travis,Capital Area WDA,85.0,10/21/2022,10/07/2022,Austin
Texas,,,,,,,,01/31/2023,"Transde,v Inc,",Dallas,Dallas County WDA,83.0,01/30/2023,01/31/2023,Lancaster
Texas,,,,,,,,01/31/2023,"Bedding Acquisition, LLC",Dallas,Dallas County WDA,74.0,03/31/2023,01/31/2023,Grand Prairie
Texas,,,,,,,,02/02/2023,Georgia Pacific Gypsum,Hardeman,North Texas WDA,158.0,04/01/2023,02/02/2023,Quanah
Texas,,,,,,,,02/02/2023,"PTW Energy Services, Inc.",Midland,Permian Basin WDA,9.0,04/03/2023,02/02/2023,Midland
Texas,,,,,,,,02/02/2023,Eddy Foods,Dewitt,Golden Crescent WDA,140.0,02/15/2023,02/02/2023,Yoakum
Texas,,,,,,,,01/31/2023,Owens-Brockway Glass Container Inc.,McLennan,Heart of Texas WDA,90.0,01/31/2023,02/03/2023,Waco
Texas,,,,,,,,01/27/2023,"ABM Texas General Services, Inc",Travis,Capital Area WDA,255.0,01/16/2023,01/27/2023,Austin
Texas,,,,,,,,01/20/2023,Sumitomo Electric Wiring Systems,El Paso,Borderplexjobs WDA,110.0,03/31/2023,01/20/2023,El Paso
Texas,,,,,,,,01/25/2023,Service Experts,Dallas,Dallas County WDA,76.0,03/10/2023,01/25/2023,Richardson
Texas,,,,,,,,01/25/2023,Bed Bath and Beyond (Lewisville),Denton,North Central Texas WDA,374.0,03/26/2023,01/25/2023,Lewisville
Texas,,,,,,,,01/24/2023,State Farm at City Line Building 1-4,Collin,North Central Texas WDA,125.0,03/31/2023,01/24/2023,Richardson
Texas,,,,,,,,01/19/2023,Genpact LLC,Collin,North Central Texas WDA,964.0,03/31/2023,01/19/2023,Richardson
Texas,,,,,,,,01/16/2023,The Pictsweet Company,Bexar,Alamo WDA,77.0,03/17/2023,01/16/2023,San Antonio
Texas,,,,,,,,01/12/2023,"RateGenius Loan Services, Inc.",Travis,Capital Area WDA,139.0,01/11/2023,01/12/2023,Austin
Texas,,,,,,,,01/11/2023,Ryder Inc.,Travis,Capital Area WDA,801.0,03/18/2023,01/11/2023,Austin
Texas,,,,,,,,01/10/2023,TUSimple,Dallas,Dallas County WDA,76.0,12/21/2023,01/10/2023,Dallas
Texas,,,,,,,,01/09/2023,Southwest Key Programs-Casa Blanca,Bexar,Alamo WDA,85.0,02/14/2023,01/09/2023,San Antonio
Texas,,,,,,,,01/05/2023,Information Technology Coalition Inc. (Irving),Dallas,Dallas County WDA,370.0,01/31/2023,01/05/2023,Irving
Texas,,,,,,,,01/06/2023,"Monitronics International, Inc. dba Brinks Home",Dallas,Dallas County WDA,20.0,03/03/2023,01/06/2023,Dallas
Texas,,,,,,,,12/21/2022,HII Mission Technologies,Bexar,Alamo WDA,68.0,02/28/2023,12/21/2022,San Antonio
Texas,,,,,,,,03/31/2023,Walmart #1258,Tarrant,Tarrant County WDA,1047.0,06/02/2023,03/31/2023,Fort Worth
Texas,,,,,,,,03/22/2023,"Saten, Inc.",Tarrant,Tarrant County WDA,54.0,05/13/2023,03/22/2023,Fort Worth
Texas,,,,,,,,03/15/2023,Ibase Operations Corporation,Williamson,Rural Capital WDA,81.0,05/31/2023,03/15/2023,Austin
Texas,,,,,,,,03/14/2023,Trellis Company,Williamson,Rural Capital WDA,105.0,04/04/2023,03/14/2023,Round Rock
Texas,,,,,,,,03/20/2023,"Penske Logistics, LLC-Keller",Tarrant,Tarrant County WDA,152.0,05/20/2023,03/20/2023,Keller
Texas,,,,,,,,03/08/2023,"Security Specialists, Inc (Austin)",Travis,Capital Area WDA,240.0,04/28/2023,03/08/2023,Austin
Texas,,,,,,,,03/03/2023,"Southwest General Hospital, LP",Bexar,Alamo WDA,827.0,05/01/2023,03/03/2023,San Antonio
Texas,,,,,,,,03/02/2023,EP Lamination,El Paso,Borderplexjobs WDA,53.0,05/02/2023,03/02/2023,El Paso
Texas,,,,,,,,02/28/2023,Interceramic Austin Showroom,Travis,Capital Area WDA,17.0,08/31/2023,02/28/2023,Austin
Texas,,,,,,,,02/28/2023,Interceramic Fort Worth Showroom,Tarrant,Tarrant County WDA,12.0,05/31/2023,02/28/2023,Fort Worth
Texas,,,,,,,,02/28/2023,Interceramic Manufacturing Facility,Dallas,Dallas County WDA,161.0,02/22/2023,02/28/2023,Garland
Texas,,,,,,,,02/28/2023,Interceramic Tile & Stone Gallery,Dallas,Dallas County WDA,15.0,08/31/2023,02/28/2023,Dallas
Texas,,,,,,,,02/27/2023,Interceramic Corporate Office and Distribution Center,Dallas,North Central Texas WDA,118.0,03/31/2023,02/27/2023,Carrollton
Texas,,,,,,,,02/27/2023,Interceramic Houston Showroom (Clay Road),Harris,Gulf Coast WDA,35.0,08/31/2023,02/27/2023,Houston
Texas,,,,,,,,02/27/2023,Interceramic Houston-Spring Showroom,Harris,Gulf Coast WDA,7.0,05/31/2023,02/27/2023,Spring
Texas,,,,,,,,02/27/2023,Interceramic Plano Showroom,Collin,North Central Texas WDA,4.0,05/31/2023,02/27/2023,Plano
Texas,,,,,,,,02/27/2023,Interceramic San Antonio Showroom,Bexar,Alamo WDA,19.0,08/31/2023,02/27/2023,San Antonio
Texas,,,,,,,,02/27/2023,SNL Distribution Services Corporation,Denton,North Central Texas WDA,60.0,03/31/2023,02/27/2023,Denton
Texas,,,,,,,,02/27/2023,"TuSimple, Inc. (Fort Worth)",Denton,North Central Texas WDA,10.0,02/17/2023,02/27/2023,Fort Worth
Texas,,,,,,,,02/27/2023,"TuSimple, Inc. (Hutchins)",Dallas,North Central Texas WDA,10.0,02/17/2023,02/27/2023,Hutchins
Texas,,,,,,,,02/23/2023,Boston Scientific Corporation,Harris,Gulf Coast WDA,120.0,04/23/2023,02/23/2023,Houston
Texas,,,,,,,,02/16/2023,Deer Park Nursing and Rehab Center LLC,Harris,Gulf Coast WDA,40.0,02/08/2023,02/16/2023,Deer Park
Texas,,,,,,,,02/16/2023,TaskUs (San Antonio),Bexar,Alamo WDA,186.0,02/24/2023,02/16/2023,San Antonio
Texas,,,,,,,,02/21/2023,"Wix.com, Inc.",Travis,Capital Area WDA,100.0,04/16/2023,02/21/2023,Austin
Texas,,,,,,,,02/15/2023,St. Mark's Medical Center,Fayette,Rural Capital WDA,64.0,02/17/2023,02/15/2023,La Grange
Texas,,,,,,,,02/08/2023,Walmart Store #7310,Fort Bend,Gulf Coast WDA,92.0,05/19/2023,02/09/2023,Katy
Texas,,,,,,,,02/07/2023,"Misfits Market Technologies, INC (Fullfillment Center)",Tarrant,Tarrant County WDA,121.0,04/08/2023,02/07/2023,Fort Worth
Texas,,,,,,,,02/07/2023,"Skorpios Technologies, Inc.",Travis,Capital Area WDA,60.0,04/01/2023,02/07/2023,Austin
Texas,,,,,,,,02/07/2023,Packaging Corporation of America (Woodway),McLennan,Heart of Texas WDA,65.0,03/28/2023,02/07/2023,Woodway
Texas,,,,,,,,02/07/2023,Owens Corning Amarillo Facility,Potter,Panhandle WDA,200.0,04/04/2023,02/07/2023,Amarillo
Texas,,,,,,,,05/08/2023,Aventi Technologies,Denton,North Central Texas WDA,272.0,05/12/2023,05/08/2023,Carrollton
Texas,,,,,,,,05/03/2023,DHL Supply Chain - Missouri City,Fort Bend,Gulf Coast WDA,123.0,06/30/2023,05/03/2023,Missouri City
Texas,,,,,,,,05/03/2023,DHL Supply Chain - Sugar Land,Fort Bend,Gulf Coast WDA,29.0,06/30/2023,05/03/2023,Sugar Land
Texas,,,,,,,,05/03/2023,"Makita U.S.A., Inc. Distribution Center",Dallas,Dallas County WDA,4.0,06/28/2023,05/03/2023,Wilmer
Texas,,,,,,,,05/03/2023,"Makita U.S.A., Inc. Factory Service Center",Harris,Gulf Coast WDA,7.0,06/28/2023,05/03/2023,Houston
Texas,,,,,,,,04/25/2023,Stanley Black & Decker-Fort Worth,Tarrant,Tarrant County WDA,175.0,05/19/2023,04/25/2023,Fort Worth
Texas,,,,,,,,04/20/2023,Walmart #4795 Grapevine,Tarrant,Tarrant County WDA,133.0,07/13/2023,04/20/2023,Grapevine
Texas,,,,,,,,04/19/2023,"HCS Renewable Energy, LLC",Wharton,Gulf Coast WDA,62.0,06/18/2023,04/19/2023,El Campo
Texas,,,,,,,,04/18/2023,"Packers Sanitation Services- Cactus, Texas",Moore,Panhandle WDA,113.0,05/30/2023,04/18/2023,Cactus
Texas,,,,,,,,04/05/2023,Aramark Campus LLC Trininty University (San Antonio),Bexar,Alamo WDA,120.0,05/31/2023,04/05/2023,San Antonio
Texas,,,,,,,,04/06/2023,,El Paso,Borderplexjobs WDA,12.0,06/02/2023,04/06/2023,El Paso
Texas,,,,,,,,04/05/2023,Chalk Mountain Services of Texas LLC,Winkler,Permian Basin WDA,98.0,05/31/2023,04/05/2023,Kermit
Texas,,,,,,,,04/05/2023,Hunter Douglas Fabrication Company (Custom Brands Group),Collin,North Central Texas WDA,100.0,06/09/2023,04/05/2023,McKinney
Texas,,,,,,,,04/04/2023,"Molecular Templates, Inc. (MTEM)",Williamson,Rural Capital WDA,84.0,05/29/2023,04/04/2023,Austin
Texas,,,,,,,,04/03/2023,Ibex Global Solutions (San Antonio),Bexar,Alamo WDA,227.0,06/02/2023,04/03/2023,San Antonio
Texas,,,,,,,,06/14/2023,Nucor (Longview),Gregg,East Texas WDA,173.0,08/18/2023,06/14/2023,Longview
Texas,,,,,,,,06/08/2023,Federal Express Corporation (Temple),Bell,Central Texas WDA,58.0,09/04/2023,06/08/2023,Temple
Texas,,,,,,,,06/07/2023,Chartwells (Midland ISD),Midland,Permian Basin WDA,74.0,06/30/2023,06/07/2023,Midland
Texas,,,,,,,,06/01/2023,Attala Steele Industries (Hilsboro Plant),Hill,Heart of Texas WDA,126.0,05/26/2023,06/01/2023,Hillsboro
Texas,,,,,,,,05/30/2023,"Diversified Technical Services, INC. (San Antonio)",Bexar,Alamo WDA,137.0,07/31/2023,05/30/2023,San Antonio
Texas,,,,,,,,05/25/2023,Scribe Media LLC,Travis,Capital Area WDA,90.0,05/24/2023,05/25/2023,Austin
Texas,,,,,,,,05/22/2023,Central Garden & Pet (Manufacturing),Henderson,East Texas WDA,80.0,06/27/2023,05/22/2023,Athens
Texas,,,,,,,,05/18/2023,Wipro,Travis,Capital Area WDA,64.0,06/30/2023,05/18/2023,Austin
Texas,,,,,,,,05/17/2023,[24]7.ai,Collin,North Central Texas WDA,69.0,07/07/2023,05/17/2023,Dallas
Texas,,,,,,,,05/16/2023,USAA - (San Antonio) Fredericksburg Rd.,Bexar,Alamo WDA,235.0,07/14/2023,05/16/2023,San Antonio
Texas,,,,,,,,05/16/2023,Accenture LLP (Austin),Travis,Capital Area WDA,549.0,06/27/2023,05/16/2023,Austin
Texas,,,,,,,,05/16/2023,Durham School Services-Brenham,Washington,Brazos Valley WDA,81.0,07/31/2023,05/16/2023,Brenham
Texas,,,,,,,,05/15/2023,ABM Industries at the University of Texas San Antonio,Bexar,Alamo WDA,86.0,03/31/2023,05/15/2023,San Antonio
Texas,,,,,,,,05/10/2023,"Bedding Acquisition, LLC (Grand Prairie Plant)",Dallas,Dallas County WDA,23.0,05/26/2023,05/10/2023,Grand Prairie
Texas,,,,,,,,05/10/2023,"GXO Logistics of Texas, LLC (Fort Worth) Comcast Facility",Tarrant,Tarrant County WDA,105.0,06/30/2023,05/10/2023,Fort Worth
Texas,,,,,,,,05/10/2023,Village Farms,Ward,Permian Basin WDA,27.0,08/01/2023,05/10/2023,Monahans
Texas,,,,,,,,08/08/2023,Honeywell Intelligrated,Tarrant,Tarrant County WDA,80.0,10/27/2023,08/08/2023,Arlington
Texas,,,,,,,,08/08/2023,"Babylon, Inc",Travis,Capital Area WDA,94.0,08/07/2023,08/08/2023,Austin
Texas,,,,,,,,08/08/2023,TATA Consultancy Services,Williamson,Rural Capital WDA,85.0,10/02/2023,08/08/2023,Austin
Texas,,,,,,,,08/04/2023,"PSW Real Estate, LLC",Travis,Capital Area WDA,87.0,07/31/2023,08/04/2023,Austin
Texas,,,,,,,,08/03/2023,Regal Rexnord,Hidalgo,Lower Rio Grande Valley WDA,78.0,09/30/2023,08/03/2023,Mission
Texas,,,,,,,,08/03/2023,Compass Group,Fort Bend,Gulf Coast WDA,153.0,08/01/2023,08/03/2023,Sugar Land
Texas,,,,,,,,08/01/2023,Yellow Freight (Dallas),Dallas,Dallas County WDA,530.0,07/28/2023,08/01/2023,Dallas
